"","home_rank","home_total_points","home_previous_points","home_rank_change","home_cur_year_avg","home_cur_year_avg_weighted","home_last_year_avg","home_last_year_avg_weighted","home_two_year_ago_avg","home_two_year_ago_weighted","home_three_year_ago_avg","home_three_year_ago_weighted","home_elo_rating","home_elo_rank_change","home_elo_rating_change","away_rank","away_total_points","away_previous_points","away_rank_change","away_cur_year_avg","away_cur_year_avg_weighted","away_last_year_avg","away_last_year_avg_weighted","away_two_year_ago_avg","away_two_year_ago_weighted","away_three_year_ago_avg","away_three_year_ago_weighted","away_elo_rating","away_elo_rank_change","away_elo_rating_change","outcome","home_teamArgentina","home_teamAustralia","home_teamBelgium","home_teamBrazil","home_teamColombia","home_teamCosta.Rica","home_teamCroatia","home_teamDenmark","home_teamEgypt","home_teamEngland","home_teamFrance","home_teamGermany","home_teamIceland","home_teamIran","home_teamJapan","home_teamMexico","home_teamMorocco","home_teamNigeria","home_teamPanama","home_teamPeru","home_teamPoland","home_teamPortugal","home_teamRussia","home_teamSaudi.Arabia","home_teamSenegal","home_teamSerbia","home_teamSouth.Korea","home_teamSpain","home_teamSweden","home_teamSwitzerland","home_teamTunisia","home_teamUruguay","away_teamArgentina","away_teamAustralia","away_teamBelgium","away_teamBrazil","away_teamColombia","away_teamCosta.Rica","away_teamCroatia","away_teamDenmark","away_teamEgypt","away_teamEngland","away_teamFrance","away_teamGermany","away_teamIceland","away_teamIran","away_teamJapan","away_teamMexico","away_teamMorocco","away_teamNigeria","away_teamPanama","away_teamPeru","away_teamPoland","away_teamPortugal","away_teamRussia","away_teamSaudi.Arabia","away_teamSenegal","away_teamSerbia","away_teamSouth.Korea","away_teamSpain","away_teamSweden","away_teamSwitzerland","away_teamTunisia","away_teamUruguay","tournamentFIFA.World.Cup","tournamentFIFA.World.Cup.qualification","neutralFALSE","neutralTRUE"
"239",30,0,629,1,0,0,0,0,0,0,0,0,1300,0,0,9,0,713,0,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"240",32,0,625,4,0,0,0,0,0,0,0,0,1845,-7,-35,8,0,731,-1,0,0,0,0,0,0,0,0,1833,1,1,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"241",21,0,699,0,0,0,0,0,0,0,0,0,1300,0,0,5,0,768,2,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"242",78,0,535,0,0,0,0,0,0,0,0,0,1300,0,0,5,0,768,2,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"243",8,0,1258,0,0,0,0,0,0,0,0,0,1937,0,22,20,0,887,0,0,0,0,0,0,0,0,0,1818,-2,-20,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"244",3,0,1551,0,0,0,0,0,0,0,0,0,2005,4,83,20,0,887,0,0,0,0,0,0,0,0,0,1818,-2,-20,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"245",44,0,694,0,0,0,0,0,0,0,0,0,1300,0,0,17,0,931,-2,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"246",18,0,852,3,0,0,0,0,0,0,0,0,1776,-10,-85,27,0,790,1,0,0,0,0,0,0,0,0,1869,-3,-41,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"247",5,0,1353,0,0,0,0,0,0,0,0,0,1961,2,41,27,0,790,1,0,0,0,0,0,0,0,0,1869,-3,-41,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"248",66,515.32,509,-2,276.57,276.57,245.71,122.85,92.05,27.61,441.46,88.29,1300,0,0,15,994.5,984,-1,550.93,550.93,478.99,239.5,321.67,96.5,537.86,107.57,1300,0,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"249",38,705.2,705,-1,411.11,411.11,279.88,139.94,357.43,107.23,234.64,46.93,1300,0,0,21,891.92,892,-1,408.43,408.43,550.93,275.46,478.99,143.7,321.67,64.33,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"250",31,741.41,738,0,511.01,511.01,276.57,138.28,245.71,73.71,92.05,18.41,1300,0,0,21,891.92,892,-1,408.43,408.43,550.93,275.46,478.99,143.7,321.67,64.33,1300,0,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"251",6,1316.15,1316,0,796.05,796.05,668.33,334.16,341.21,102.36,417.86,83.57,1980,-6,-158,20,913.15,913,0,447.86,447.86,408.43,204.21,550.93,165.28,478.99,95.8,1883,10,69,"0.5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"252",19,946.45,946,0,459.98,459.98,430.28,215.14,525.55,157.66,568.32,113.66,1795,-2,-24,20,913.15,913,0,447.86,447.86,408.43,204.21,550.93,165.28,478.99,95.8,1883,10,69,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"253",58,584.11,584,0,310.08,310.08,269.73,134.87,189.81,56.94,411.11,82.22,1300,0,0,18,1012,1012,0,575.48,575.48,440.96,220.48,447.86,134.36,408.43,81.69,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"254",26,849.67,850,0,337.61,337.61,631.38,315.69,248.13,74.44,609.67,121.93,1300,0,0,16,1032.32,1032,0,522.73,522.73,575.48,287.74,440.96,132.29,447.86,89.57,1300,0,0,"0.5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"255",1,1558.49,1544,0,775.06,775.06,832,416,424.26,127.28,1200.77,240.15,1964,-4,-113,15,989.44,1008,0,470.55,470.55,506.78,253.39,579.97,173.99,457.54,91.51,1843,-1,-7,"0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"256",57,543.67,520,4,162.13,162.13,447.58,223.79,305.97,91.79,329.82,65.96,1677,14,43,15,989.44,1008,0,470.55,470.55,506.78,253.39,579.97,173.99,457.54,91.51,1843,-1,-7,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"257",56,0,30,7,0,0,0,0,0,0,0,0,1300,0,0,30,0,43,0,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"258",24,0,48,-2,0,0,0,0,0,0,0,0,1821,1,-2,33,0,42,-2,0,0,0,0,0,0,0,0,1614,-15,-58,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"259",27,0,44,0,0,0,0,0,0,0,0,0,1692,13,52,33,0,42,-2,0,0,0,0,0,0,0,0,1614,-15,-58,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"260",1,0,73,0,0,0,0,0,0,0,0,0,2095,-1,-48,13,0,59,0,0,0,0,0,0,0,0,0,1729,10,62,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"261",41,0,601,0,0,0,0,0,0,0,0,0,1300,0,0,36,0,620,0,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"262",65,0,535,2,0,0,0,0,0,0,0,0,1300,0,0,36,0,620,0,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"263",28,0,683,0,0,0,0,0,0,0,0,0,1300,0,0,36,0,655,-1,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"264",4,1273.69,1306,0,646.92,646.92,691.82,345.91,517.77,155.33,627.63,125.53,1972,1,2,41,685.86,681,1,369.1,369.1,345.29,172.65,366.78,110.03,170.43,34.09,1720,-3,-13,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"265",10,1125.5,1162,-2,537.05,537.05,611.48,305.74,646.4,193.92,443.99,88.8,2028,1,-16,41,685.86,681,1,369.1,369.1,345.29,172.65,366.78,110.03,170.43,34.09,1720,-3,-13,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"266",10,0,57,-1,0,0,0,0,0,0,0,0,1858,-8,-57,12,0,54,0,0,0,0,0,0,0,0,0,1788,3,46,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"267",15,0,58,0,0,0,0,0,0,0,0,0,2040,-3,-42,65,0,40,0,0,0,0,0,0,0,0,0,1707,4,2,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"268",5,0,741,0,0,0,0,0,0,0,0,0,1980,-2,-35,29,0,643,-2,0,0,0,0,0,0,0,0,1753,-7,-16,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"269",25,0,652,0,0,0,0,0,0,0,0,0,1857,0,-7,29,0,643,-2,0,0,0,0,0,0,0,0,1753,-7,-16,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"270",53,0,613,0,0,0,0,0,0,0,0,0,1300,0,0,22,0,848,0,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"271",5,0,1353,0,0,0,0,0,0,0,0,0,1961,2,41,32,0,711,1,0,0,0,0,0,0,0,0,1680,-7,-36,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"272",51,579.64,547,5,213.77,213.77,445.05,222.53,228.08,68.43,374.58,74.92,1666,-13,-48,43,655.91,656,-1,309.7,309.7,430.04,215.02,273.06,81.92,246.4,49.28,1726,-1,2,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"273",7,1159.55,1160,0,700.29,700.29,435.22,217.61,481.29,144.39,486.32,97.26,1957,3,60,43,655.91,656,-1,309.7,309.7,430.04,215.02,273.06,81.92,246.4,49.28,1726,-1,2,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"274",20,945.18,975,-2,397.75,397.75,672.78,336.39,335.96,100.79,551.26,110.25,1956,10,103,48,617.79,635,-1,251.21,251.21,474.22,237.11,198.21,59.46,350.01,70,1702,0,21,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"275",12,0,696,-1,0,0,0,0,0,0,0,0,1300,0,0,121,0,316,1,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"276",21,0,699,0,0,0,0,0,0,0,0,0,1300,0,0,78,0,535,0,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"277",5,0,768,2,0,0,0,0,0,0,0,0,1300,0,0,78,0,535,0,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"278",31,741.41,738,0,511.01,511.01,276.57,138.28,245.71,73.71,92.05,18.41,1300,0,0,38,705.2,705,-1,411.11,411.11,279.88,139.94,357.43,107.23,234.64,46.93,1300,0,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"279",21,891.92,892,-1,408.43,408.43,550.93,275.46,478.99,143.7,321.67,64.33,1300,0,0,38,705.2,705,-1,411.11,411.11,279.88,139.94,357.43,107.23,234.64,46.93,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"280",17,1040.55,1041,0,631.38,631.38,248.13,124.07,609.67,182.9,511.01,102.2,1300,0,0,58,584.11,584,0,310.08,310.08,269.73,134.87,189.81,56.94,411.11,82.22,1300,0,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"281",26,849.67,850,0,337.61,337.61,631.38,315.69,248.13,74.44,609.67,121.93,1300,0,0,55,620.91,621,1,346.99,346.99,310.08,155.04,269.73,80.92,189.81,37.96,1300,0,0,"0.5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"282",16,1032.32,1032,0,522.73,522.73,575.48,287.74,440.96,132.29,447.86,89.57,1300,0,0,55,620.91,621,1,346.99,346.99,310.08,155.04,269.73,80.92,189.81,37.96,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"283",3,1298.32,1346,0,629.98,629.98,645.63,322.82,529.8,158.94,932.92,186.58,2001,1,1,55,571.17,574,0,276.92,276.92,309,154.5,326.3,97.89,209.29,41.86,1625,-13,-63,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"284",12,1050.84,1040,1,476.42,476.42,593.51,296.75,580.49,174.15,517.6,103.52,1974,2,10,55,571.17,574,0,276.92,276.92,309,154.5,326.3,97.89,209.29,41.86,1625,-13,-63,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"285",8,0,55,1,0,0,0,0,0,0,0,0,1300,0,0,73,0,24,-2,0,0,0,0,0,0,0,0,1300,0,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"286",21,0,48,0,0,0,0,0,0,0,0,0,1300,0,0,73,0,24,-2,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"287",43,0,40,11,0,0,0,0,0,0,0,0,1300,0,0,54,0,40,-1,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"288",10,0,59,-1,0,0,0,0,0,0,0,0,1300,0,0,38,0,51,0,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"289",17,0,57,2,0,0,0,0,0,0,0,0,1300,0,0,38,0,51,0,0,0,0,0,0,0,0,0,1300,0,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"290",32,0,585,4,0,0,0,0,0,0,0,0,1300,0,0,45,0,563,0,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"291",3,0,797,0,0,0,0,0,0,0,0,0,1300,0,0,43,0,598,-1,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"292",5,0,736,0,0,0,0,0,0,0,0,0,1300,0,0,43,0,598,-1,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"293",2,0,798,0,0,0,0,0,0,0,0,0,1300,0,0,43,0,598,-1,0,0,0,0,0,0,0,0,1300,0,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"294",16,0,699,3,0,0,0,0,0,0,0,0,1300,0,0,66,0,544,4,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"295",1,0,841,0,0,0,0,0,0,0,0,0,1300,0,0,66,0,560,-1,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"296",24,0,692,1,0,0,0,0,0,0,0,0,1300,0,0,66,0,560,-1,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"297",4,0,774,0,0,0,0,0,0,0,0,0,1300,0,0,66,0,560,-1,0,0,0,0,0,0,0,0,1300,0,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
